
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    175.45764 |     101.47440 |     101.47440 |       0.00000 |      22.70819 |      14.70819 |       2.85858 |     142.99634 |     148.93105 |     159.85185 |     159.84393 |     164.55725 |     183.95424 |     183.95422 |      11.93626 |       0.43265 |      65.05696 |      51.93026 |      39.00004 |    -119.74183 |    4758.51660 |       8.45233 |       0.00000 |    4757.72510 |      38.50000 |    -120.00000 | 
    175.54617 |     101.56293 |     101.56293 |       0.00000 |      22.70821 |      14.70821 |       2.85861 |     143.30147 |     149.28062 |     160.22771 |     160.21515 |     164.90839 |     184.38675 |     184.38675 |      12.28256 |       0.43084 |      65.06452 |      51.93783 |      39.00007 |    -119.74175 |    4758.78955 |       8.70922 |       0.00000 |    4757.79346 |      38.50000 |    -120.00000 | 
    175.63846 |     101.65521 |     101.65521 |       0.00000 |      22.70824 |      14.70824 |       2.85863 |     143.61142 |     149.63692 |     160.61095 |     160.59212 |     165.26508 |     184.82779 |     184.82779 |      12.61254 |       0.42930 |      65.07212 |      51.94544 |      39.00010 |    -119.74167 |    4759.14258 |       9.05580 |       0.00000 |    4757.87256 |      38.50000 |    -120.00000 | 
    175.72633 |     101.74308 |     101.74308 |       0.00000 |      22.70826 |      14.70826 |       2.85866 |     143.89929 |     149.96852 |     160.96779 |     160.94153 |     165.59636 |     185.23843 |     185.23843 |      12.89633 |       0.42831 |      65.07902 |      51.95235 |      39.00013 |    -119.74159 |    4759.54541 |       9.45486 |       0.00000 |    4757.95996 |      38.50000 |    -120.00000 | 
    175.82442 |     101.84117 |     101.84117 |       0.00000 |      22.70829 |      14.70829 |       2.85868 |     144.21512 |     150.33054 |     161.35764 |     161.32143 |     165.95979 |     185.68707 |     185.68710 |      13.17507 |       0.42973 |      65.08641 |      51.95976 |      39.00016 |    -119.74151 |    4760.07520 |       9.90147 |       0.00000 |    4758.07764 |      38.50000 |    -120.00000 | 
    175.91747 |     101.93422 |     101.93422 |       0.00000 |      22.70831 |      14.70831 |       2.85871 |     144.50949 |     150.66663 |     161.71980 |     161.67255 |     166.29855 |     186.10384 |     186.10385 |      13.40540 |       0.43991 |      65.09344 |      51.96681 |      39.00019 |    -119.74143 |    4760.65674 |      10.43674 |       0.00000 |    4758.21387 |      38.50000 |    -120.00000 | 
    176.00935 |     102.02611 |     102.02611 |       0.00000 |      22.70834 |      14.70834 |       2.85873 |     144.79720 |     150.99196 |     162.07059 |     162.01085 |     166.62964 |     186.50751 |     186.50749 |      13.60051 |       0.45094 |      65.10017 |      51.97354 |      39.00021 |    -119.74135 |    4761.30664 |      11.09882 |       0.00000 |    4758.37891 |      38.50000 |    -120.00000 | 
    176.12251 |     102.13927 |     102.13927 |       0.00000 |      22.70837 |      14.70837 |       2.85877 |     145.14879 |     151.38272 |     162.49216 |     162.41447 |     167.03424 |     186.99265 |     186.99265 |      13.79584 |       0.48081 |      65.10868 |      51.98207 |      39.00025 |    -119.74125 |    4762.21338 |      11.98425 |       0.00000 |    4758.62744 |      38.50000 |    -120.00000 | 
    176.23460 |     102.25136 |     102.25136 |       0.00000 |      22.70840 |      14.70840 |       2.85880 |     145.49747 |     151.76138 |     162.90109 |     162.80342 |     167.43550 |     187.46324 |     187.46326 |      13.94627 |       0.51473 |      65.11711 |      51.99052 |      39.00029 |    -119.74115 |    4763.22852 |      12.92139 |       0.00000 |    4758.93408 |      38.50000 |    -120.00000 | 
    176.34697 |     102.36372 |     102.36372 |       0.00000 |      22.70844 |      14.70843 |       2.85883 |     145.84982 |     152.13356 |     163.30336 |     163.18356 |     167.84099 |     187.92615 |     187.92615 |      14.05777 |       0.53717 |      65.12522 |      51.99865 |      39.00032 |    -119.74105 |    4764.36279 |      14.00166 |       0.00000 |    4759.31055 |      38.50000 |    -120.00000 | 
    176.44540 |     102.46216 |     102.46216 |       0.00000 |      22.70846 |      14.70846 |       2.85886 |     146.16354 |     152.45375 |     163.64969 |     163.50890 |     168.20201 |     188.32471 |     188.32469 |      14.12849 |       0.55124 |      65.13210 |      52.00555 |      39.00035 |    -119.74097 |    4765.45312 |      15.03037 |       0.00000 |    4759.70361 |      38.50000 |    -120.00000 | 
    176.54855 |     102.56531 |     102.56531 |       0.00000 |      22.70849 |      14.70849 |       2.85888 |     146.49730 |     152.78362 |     164.00681 |     163.84239 |     168.58609 |     188.73567 |     188.73567 |      14.18287 |       0.56176 |      65.13923 |      52.01269 |      39.00039 |    -119.74088 |    4766.69043 |      16.28843 |       0.00000 |    4760.18164 |      38.50000 |    -120.00000 | 
    176.64558 |     102.66234 |     102.66234 |       0.00000 |      22.70852 |      14.70852 |       2.85891 |     146.81534 |     153.08899 |     164.33768 |     164.14973 |     168.95207 |     189.11644 |     189.11644 |      14.22118 |       0.56794 |      65.14592 |      52.01939 |      39.00042 |    -119.74079 |    4767.94141 |      17.44009 |       0.00000 |    4760.69434 |      38.50000 |    -120.00000 | 
    176.75856 |     102.77532 |     102.77532 |       0.00000 |      22.70855 |      14.70855 |       2.85894 |     147.19044 |     153.43875 |     164.71706 |     164.50026 |     169.38374 |     189.55301 |     189.55301 |      14.25721 |       0.57226 |      65.15382 |      52.02731 |      39.00045 |    -119.74069 |    4769.50293 |      19.05484 |       0.00000 |    4761.37207 |      38.50000 |    -120.00000 | 
    176.85428 |     102.87103 |     102.87103 |       0.00000 |      22.70858 |      14.70858 |       2.85897 |     147.51474 |     153.73053 |     165.03369 |     164.79131 |     169.75694 |     189.91739 |     189.91736 |      14.28609 |       0.57441 |      65.16070 |      52.03420 |      39.00048 |    -119.74060 |    4770.91357 |      20.36861 |       0.00000 |    4762.02246 |      38.50000 |    -120.00000 | 
    176.94879 |     102.96555 |     102.96555 |       0.00000 |      22.70860 |      14.70860 |       2.85900 |     147.83904 |     154.01439 |     165.34206 |     165.07350 |     170.13013 |     190.27225 |     190.27223 |      14.31799 |       0.57589 |      65.16766 |      52.04118 |      39.00051 |    -119.74052 |    4772.38379 |      21.75541 |       0.00000 |    4762.73389 |      38.50000 |    -120.00000 | 
    177.03607 |     103.05282 |     103.05282 |       0.00000 |      22.70863 |      14.70863 |       2.85902 |     148.14082 |     154.27267 |     165.62291 |     165.32951 |     170.47742 |     190.59544 |     190.59544 |      14.35449 |       0.57692 |      65.17426 |      52.04779 |      39.00054 |    -119.74044 |    4773.80811 |      23.20214 |       0.00000 |    4763.44971 |      38.50000 |    -120.00000 | 
    177.12753 |     103.14429 |     103.14429 |       0.00000 |      22.70865 |      14.70865 |       2.85904 |     148.46005 |     154.53961 |     165.91341 |     165.59334 |     170.84479 |     190.92975 |     190.92975 |      14.40524 |       0.57762 |      65.18145 |      52.05500 |      39.00057 |    -119.74036 |    4775.36914 |      24.72723 |       0.00000 |    4764.26611 |      38.50000 |    -120.00000 | 
    177.24913 |     103.26588 |     103.26588 |       0.00000 |      22.70868 |      14.70868 |       2.85908 |     148.88672 |     154.88783 |     166.29276 |     165.93602 |     171.33578 |     191.36629 |     191.36629 |      14.50094 |       0.57904 |      65.19141 |      52.06498 |      39.00061 |    -119.74025 |    4777.55029 |      26.83494 |       0.00000 |    4765.45703 |      38.50000 |    -120.00000 | 
    177.33499 |     103.35175 |     103.35175 |       0.00000 |      22.70871 |      14.70871 |       2.85910 |     149.18768 |     155.12880 |     166.55545 |     166.17174 |     171.68213 |     191.66859 |     191.66859 |      14.58935 |       0.57990 |      65.19874 |      52.07232 |      39.00064 |    -119.74017 |    4779.16260 |      28.39159 |       0.00000 |    4766.36865 |      38.50000 |    -120.00000 | 
    177.45039 |     103.46715 |     103.46715 |       0.00000 |      22.70874 |      14.70874 |       2.85913 |     149.59061 |     155.44562 |     166.90131 |     166.47972 |     172.14580 |     192.06660 |     192.06660 |      14.73604 |       0.58081 |      65.20895 |      52.08254 |      39.00068 |    -119.74007 |    4781.42334 |      30.69456 |       0.00000 |    4767.68799 |      38.50000 |    -120.00000 | 
    177.54706 |     103.56380 |     103.56380 |       0.00000 |      22.70877 |      14.70877 |       2.85916 |     149.92595 |     155.70473 |     167.18437 |     166.72948 |     172.53171 |     192.39235 |     192.39236 |      14.88344 |       0.58160 |      65.21780 |      52.09142 |      39.00071 |    -119.73998 |    4783.40137 |      32.58332 |       0.00000 |    4768.88184 |      38.50000 |    -120.00000 | 
    177.66324 |     103.67999 |     103.67999 |       0.00000 |      22.70880 |      14.70880 |       2.85919 |     150.32172 |     156.00758 |     167.51590 |     167.01875 |     172.98715 |     192.77386 |     192.77386 |      15.08930 |       0.58320 |      65.22878 |      52.10241 |      39.00074 |    -119.73988 |    4785.88037 |      35.03362 |       0.00000 |    4770.41357 |      38.50000 |    -120.00000 | 
    177.76263 |     103.77939 |     103.77939 |       0.00000 |      22.70883 |      14.70883 |       2.85922 |     150.65466 |     156.25925 |     167.79158 |     167.25621 |     173.37030 |     193.09111 |     193.09111 |      15.29018 |       0.58538 |      65.23845 |      52.11209 |      39.00078 |    -119.73979 |    4788.09180 |      37.14004 |       0.00000 |    4771.81787 |      38.50000 |    -120.00000 | 
    177.85728 |     103.87404 |     103.87404 |       0.00000 |      22.70885 |      14.70885 |       2.85925 |     150.96393 |     156.49171 |     168.04677 |     167.47296 |     173.72620 |     193.38478 |     193.38478 |      15.50163 |       0.58730 |      65.24783 |      52.12149 |      39.00081 |    -119.73971 |    4790.27588 |      39.35397 |       0.00000 |    4773.22852 |      38.50000 |    -120.00000 | 
    177.96999 |     103.98675 |     103.98675 |       0.00000 |      22.70889 |      14.70889 |       2.85928 |     151.32051 |     156.75887 |     168.34067 |     167.71825 |     174.13654 |     193.72298 |     193.72298 |      15.77715 |       0.58843 |      65.25916 |      52.13284 |      39.00084 |    -119.73960 |    4792.97705 |      42.02083 |       0.00000 |    4774.99707 |      38.50000 |    -120.00000 | 
    178.05606 |     104.07281 |     104.07281 |       0.00000 |      22.70891 |      14.70891 |       2.85930 |     151.58435 |     156.95580 |     168.55746 |     167.89569 |     174.44016 |     193.97247 |     193.97252 |      16.00354 |       0.58868 |      65.26793 |      52.14162 |      39.00087 |    -119.73952 |    4795.11670 |      44.05635 |       0.00000 |    4776.42041 |      38.50000 |    -120.00000 | 
    178.15482 |     104.17158 |     104.17158 |       0.00000 |      22.70894 |      14.70894 |       2.85933 |     151.87813 |     157.17371 |     168.79779 |     168.08812 |     174.77823 |     194.24904 |     194.24904 |      16.27827 |       0.58951 |      65.27811 |      52.15181 |      39.00090 |    -119.73943 |    4797.65527 |      46.62304 |       0.00000 |    4778.13867 |      38.50000 |    -120.00000 | 
    178.25053 |     104.26730 |     104.26730 |       0.00000 |      22.70896 |      14.70896 |       2.85936 |     152.15158 |     157.37569 |     169.02135 |     168.26201 |     175.09291 |     194.50630 |     194.50629 |      16.55347 |       0.58939 |      65.28798 |      52.16170 |      39.00093 |    -119.73935 |    4800.20361 |      49.13793 |       0.00000 |    4779.87988 |      38.50000 |    -120.00000 | 
    178.34259 |     104.35935 |     104.35935 |       0.00000 |      22.70899 |      14.70899 |       2.85938 |     152.40363 |     157.56177 |     169.22772 |     168.41788 |     175.38297 |     194.74380 |     194.74380 |      16.82206 |       0.58966 |      65.29746 |      52.17120 |      39.00097 |    -119.73927 |    4802.73779 |      51.57833 |       0.00000 |    4781.62402 |      38.50000 |    -120.00000 | 
    178.42970 |     104.44646 |     104.44646 |       0.00000 |      22.70901 |      14.70901 |       2.85941 |     152.63203 |     157.73079 |     169.41544 |     168.55530 |     175.64581 |     194.95981 |     194.95979 |      17.07809 |       0.58999 |      65.30635 |      52.18010 |      39.00100 |    -119.73919 |    4805.21240 |      54.06450 |       0.00000 |    4783.33789 |      38.50000 |    -120.00000 | 
    178.52850 |     104.54526 |     104.54526 |       0.00000 |      22.70904 |      14.70904 |       2.85943 |     152.88039 |     157.91391 |     169.61948 |     168.69937 |     175.93161 |     195.19461 |     195.19461 |      17.36910 |       0.59078 |      65.31638 |      52.19015 |      39.00103 |    -119.73910 |    4808.11230 |      56.93077 |       0.00000 |    4785.37061 |      38.50000 |    -120.00000 | 
    178.64482 |     104.66158 |     104.66158 |       0.00000 |      22.70907 |      14.70907 |       2.85947 |     153.15619 |     158.11752 |     169.84734 |     168.85252 |     176.24899 |     195.45683 |     195.45682 |      17.71046 |       0.59098 |      65.32801 |      52.20180 |      39.00106 |    -119.73899 |    4811.65381 |      60.38366 |       0.00000 |    4787.86230 |      38.50000 |    -120.00000 | 
    178.75029 |     104.77346 |     104.77346 |       0.00000 |      22.70910 |      14.70910 |       2.85950 |     153.40784 |     158.30193 |     170.05432 |     168.98351 |     176.53859 |     195.69504 |     195.69501 |      18.03561 |       0.59113 |      65.33902 |      52.21282 |      39.00110 |    -119.73888 |    4815.19678 |      63.89186 |       0.00000 |    4790.39600 |      38.50000 |    -120.00000 | 
    178.86398 |     104.88715 |     104.88715 |       0.00000 |      22.70914 |      14.70914 |       2.85953 |     153.64798 |     158.47704 |     170.25218 |     169.10007 |     176.81494 |     195.92271 |     195.92271 |      18.36156 |       0.59281 |      65.35007 |      52.22389 |      39.00114 |    -119.73878 |    4818.93262 |      67.62341 |       0.00000 |    4793.08154 |      38.50000 |    -120.00000 | 
    178.95467 |     104.97783 |     104.97783 |       0.00000 |      22.70916 |      14.70916 |       2.85955 |     153.82765 |     158.60793 |     170.40063 |     169.18051 |     177.02171 |     196.09355 |     196.09355 |      18.61805 |       0.59519 |      65.35879 |      52.23262 |      39.00117 |    -119.73870 |    4822.01025 |      70.61576 |       0.00000 |    4795.29053 |      38.50000 |    -120.00000 | 
    179.06488 |     105.08805 |     105.08805 |       0.00000 |      22.70919 |      14.70919 |       2.85958 |     154.03366 |     158.75688 |     170.57083 |     169.26523 |     177.25877 |     196.28943 |     196.28943 |      18.92512 |       0.60011 |      65.36938 |      52.24324 |      39.00121 |    -119.73860 |    4825.87012 |      74.46309 |       0.00000 |    4798.07324 |      38.50000 |    -120.00000 | 
    179.17876 |     105.20193 |     105.20193 |       0.00000 |      22.70922 |      14.70922 |       2.85962 |     154.23372 |     158.89886 |     170.73399 |     169.33527 |     177.48900 |     196.47719 |     196.47717 |      19.23565 |       0.60677 |      65.38033 |      52.25420 |      39.00124 |    -119.73849 |    4829.99854 |      78.51280 |       0.00000 |    4801.07568 |      38.50000 |    -120.00000 | 
    179.26926 |     105.29243 |     105.29243 |       0.00000 |      22.70925 |      14.70925 |       2.85964 |     154.38393 |     159.00334 |     170.85493 |     169.37918 |     177.66185 |     196.61636 |     196.61635 |      19.47896 |       0.61166 |      65.38892 |      52.26281 |      39.00127 |    -119.73841 |    4833.38281 |      81.84545 |       0.00000 |    4803.55566 |      38.50000 |    -120.00000 | 
    179.36752 |     105.39069 |     105.39069 |       0.00000 |      22.70927 |      14.70928 |       2.85967 |     154.53883 |     159.10745 |     170.97615 |     169.41217 |     177.84012 |     196.75584 |     196.75584 |      19.73611 |       0.61567 |      65.39810 |      52.27200 |      39.00130 |    -119.73833 |    4837.16211 |      85.67642 |       0.00000 |    4806.34912 |      38.50000 |    -120.00000 | 
    179.45782 |     105.48099 |     105.48099 |       0.00000 |      22.70930 |      14.70930 |       2.85969 |     154.67334 |     159.19510 |     171.07999 |     169.43291 |     177.99490 |     196.87535 |     196.87537 |      19.96897 |       0.63220 |      65.40679 |      52.28071 |      39.00133 |    -119.73824 |    4840.73242 |      89.15010 |       0.00000 |    4808.99219 |      38.50000 |    -120.00000 | 
    179.56682 |     105.59656 |     105.59656 |       0.00000 |      22.70933 |      14.70933 |       2.85973 |     154.83681 |     159.29956 |     171.20419 |     169.44969 |     178.18301 |     197.01828 |     197.01830 |      20.26336 |       0.69417 |      65.41932 |      52.29325 |      39.00137 |    -119.73814 |    4845.43896 |      93.85285 |       0.00000 |    4812.52588 |      38.50000 |    -120.00000 | 
    179.66068 |     105.69706 |     105.69706 |       0.00000 |      22.70936 |      14.70936 |       2.85975 |     154.97125 |     159.38272 |     171.30347 |     169.45232 |     178.33774 |     197.13252 |     197.13252 |      20.51591 |       0.77842 |      65.43190 |      52.30585 |      39.00140 |    -119.73804 |    4849.65625 |      98.04336 |       0.00000 |    4815.74170 |      38.50000 |    -120.00000 | 
    179.74615 |     105.78518 |     105.78518 |       0.00000 |      22.70938 |      14.70938 |       2.85978 |     155.08052 |     159.44585 |     171.38237 |     169.44299 |     178.46349 |     197.22331 |     197.22331 |      20.73045 |       0.84473 |      65.44366 |      52.31763 |      39.00143 |    -119.73796 |    4853.44189 |     101.67445 |       0.00000 |    4818.58105 |      38.50000 |    -120.00000 | 
    179.86069 |     105.89970 |     105.89970 |       0.00000 |      22.70942 |      14.70942 |       2.85981 |     155.21431 |     159.51143 |     171.46606 |     169.39525 |     178.61745 |     197.31964 |     197.31961 |      20.93272 |       0.91046 |      65.45877 |      52.33276 |      39.00147 |    -119.73785 |    4858.50342 |     106.81076 |       0.00000 |    4822.39502 |      38.50000 |    -120.00000 | 
    179.95526 |     105.99427 |     105.99427 |       0.00000 |      22.70944 |      14.70944 |       2.85984 |     155.31998 |     159.55537 |     171.52422 |     169.33736 |     178.73904 |     197.38655 |     197.38655 |      20.98029 |       0.96075 |      65.47041 |      52.34440 |      39.00150 |    -119.73777 |    4862.81201 |     110.99268 |       0.00000 |    4825.66113 |      38.50000 |    -120.00000 | 
    180.04153 |     106.08055 |     106.08055 |       0.00000 |      22.70947 |      14.70947 |       2.85986 |     155.41484 |     159.59116 |     171.57314 |     169.27852 |     178.84821 |     197.44284 |     197.44284 |      20.92406 |       0.99880 |      65.48009 |      52.35411 |      39.00153 |    -119.73769 |    4866.84424 |     114.99788 |       0.00000 |    4828.71777 |      38.50000 |    -120.00000 | 
    180.12944 |     106.16846 |     106.16846 |       0.00000 |      22.70949 |      14.70949 |       2.85988 |     155.51334 |     159.62755 |     171.62323 |     169.22137 |     178.96156 |     197.50049 |     197.50047 |      20.76708 |       1.02985 |      65.48892 |      52.36295 |      39.00156 |    -119.73761 |    4871.04932 |     119.17749 |       0.00000 |    4831.92090 |      38.50000 |    -120.00000 | 
    180.21634 |     106.25535 |     106.25535 |       0.00000 |      22.70951 |      14.70952 |       2.85991 |     155.61565 |     159.66512 |     171.67451 |     169.17036 |     179.07930 |     197.55951 |     197.55952 |      20.52027 |       1.05338 |      65.49665 |      52.37069 |      39.00159 |    -119.73753 |    4875.29688 |     123.35486 |       0.00000 |    4835.17090 |      38.50000 |    -120.00000 | 
    180.30507 |     106.34408 |     106.34408 |       0.00000 |      22.70954 |      14.70954 |       2.85993 |     155.72847 |     159.70633 |     171.73062 |     169.12790 |     179.20912 |     197.62407 |     197.62405 |      20.18750 |       1.07087 |      65.50372 |      52.37777 |      39.00161 |    -119.73745 |    4879.72217 |     127.74829 |       0.00000 |    4838.58105 |      38.50000 |    -120.00000 | 
    180.39613 |     106.43515 |     106.43515 |       0.00000 |      22.70957 |      14.70957 |       2.85996 |     155.85593 |     159.75226 |     171.79172 |     169.09363 |     179.35580 |     197.69438 |     197.69437 |      19.76748 |       1.08358 |      65.51003 |      52.38409 |      39.00164 |    -119.73737 |    4884.34863 |     132.36858 |       0.00000 |    4842.17773 |      38.50000 |    -120.00000 | 
    180.49049 |     106.52952 |     106.52952 |       0.00000 |      22.70959 |      14.70959 |       2.85999 |     156.00290 |     159.80550 |     171.86166 |     169.07565 |     179.52493 |     197.77489 |     197.77487 |      19.25331 |       1.09141 |      65.51562 |      52.38971 |      39.00167 |    -119.73728 |    4889.22510 |     137.15561 |       0.00000 |    4846.00781 |      38.50000 |    -120.00000 | 
    180.60155 |     106.64057 |     106.64057 |       0.00000 |      22.70962 |      14.70962 |       2.86002 |     156.19640 |     159.87935 |     171.95656 |     169.08917 |     179.74760 |     197.88408 |     197.88408 |      18.56893 |       1.09505 |      65.52118 |      52.39528 |      39.00171 |    -119.73718 |    4895.05127 |     142.97920 |       0.00000 |    4850.62842 |      38.50000 |    -120.00000 | 
    180.68967 |     106.72868 |     106.72868 |       0.00000 |      22.70965 |      14.70965 |       2.86004 |     156.36717 |     159.94824 |     172.04277 |     169.13092 |     179.94414 |     197.98329 |     197.98329 |      17.98334 |       1.09494 |      65.52506 |      52.39918 |      39.00174 |    -119.73710 |    4899.72412 |     147.39581 |       0.00000 |    4854.40039 |      38.50000 |    -120.00000 | 
    180.78223 |     106.82124 |     106.82124 |       0.00000 |      22.70967 |      14.70967 |       2.86007 |     156.56247 |     160.03064 |     172.14395 |     169.20569 |     180.16888 |     198.09973 |     198.09976 |      17.34715 |       1.09307 |      65.52886 |      52.40299 |      39.00177 |    -119.73701 |    4904.66260 |     151.97159 |       0.00000 |    4858.46094 |      38.50000 |    -120.00000 | 
    180.88100 |     106.92001 |     106.92001 |       0.00000 |      22.70970 |      14.70970 |       2.86009 |     156.78728 |     160.12952 |     172.26395 |     169.32121 |     180.42758 |     198.23781 |     198.23781 |      16.66310 |       1.09007 |      65.53281 |      52.40695 |      39.00180 |    -119.73692 |    4909.94678 |     156.77850 |       0.00000 |    4862.90088 |      38.50000 |    -120.00000 | 
    180.99577 |     107.03910 |     107.03910 |       0.00000 |      22.70973 |      14.70973 |       2.86013 |     157.07874 |     160.26273 |     172.42435 |     169.50798 |     180.76299 |     198.42241 |     198.42239 |      15.85467 |       1.08612 |      65.53764 |      52.41181 |      39.00184 |    -119.73682 |    4916.30664 |     162.73602 |       0.00000 |    4868.41943 |      38.50000 |    -120.00000 | 
    181.08778 |     107.13111 |     107.13111 |       0.00000 |      22.70976 |      14.70976 |       2.86015 |     157.31175 |     160.37688 |     172.55995 |     169.68648 |     181.03114 |     198.57846 |     198.57845 |      15.25609 |       1.08337 |      65.54160 |      52.41577 |      39.00187 |    -119.73673 |    4921.19189 |     167.19795 |       0.00000 |    4872.72266 |      38.50000 |    -120.00000 | 
    181.17702 |     107.22034 |     107.22034 |       0.00000 |      22.70978 |      14.70978 |       2.86018 |     157.54375 |     160.49593 |     172.70042 |     169.88431 |     181.29811 |     198.74011 |     198.74010 |      14.70702 |       1.08123 |      65.54572 |      52.41991 |      39.00190 |    -119.73665 |    4925.88818 |     171.56641 |       0.00000 |    4876.95850 |      38.50000 |    -120.00000 | 
    181.27777 |     107.32110 |     107.32110 |       0.00000 |      22.70981 |      14.70981 |       2.86021 |     157.81126 |     160.64009 |     172.86902 |     170.13298 |     181.60597 |     198.93413 |     198.93413 |      14.13244 |       1.07961 |      65.55081 |      52.42502 |      39.00193 |    -119.73656 |    4931.12891 |     176.33676 |       0.00000 |    4881.83252 |      38.50000 |    -120.00000 | 
    181.37068 |     107.41400 |     107.41400 |       0.00000 |      22.70984 |      14.70984 |       2.86023 |     158.05910 |     160.78123 |     173.03323 |     170.38213 |     181.89117 |     199.12311 |     199.12309 |      13.64963 |       1.07892 |      65.55595 |      52.43017 |      39.00196 |    -119.73647 |    4935.89062 |     180.68518 |       0.00000 |    4886.36865 |      38.50000 |    -120.00000 | 
    181.46681 |     107.51014 |     107.51014 |       0.00000 |      22.70986 |      14.70986 |       2.86026 |     158.31544 |     160.93521 |     173.21176 |     170.65683 |     182.18617 |     199.32855 |     199.32854 |      13.20088 |       1.07900 |      65.56174 |      52.43598 |      39.00200 |    -119.73638 |    4940.73633 |     185.20564 |       0.00000 |    4891.11133 |      38.50000 |    -120.00000 | 
    181.55487 |     107.59819 |     107.59819 |       0.00000 |      22.70989 |      14.70989 |       2.86028 |     158.54802 |     161.08354 |     173.38272 |     170.92085 |     182.45381 |     199.52527 |     199.52527 |      12.83575 |       1.07972 |      65.56746 |      52.44171 |      39.00202 |    -119.73630 |    4945.09521 |     189.15952 |       0.00000 |    4895.47656 |      38.50000 |    -120.00000 | 
    181.66774 |     107.71106 |     107.71106 |       0.00000 |      22.70992 |      14.70992 |       2.86031 |     158.84183 |     161.28256 |     173.61160 |     171.27251 |     182.79192 |     199.78868 |     199.78870 |      12.43126 |       1.08145 |      65.57537 |      52.44965 |      39.00206 |    -119.73620 |    4950.56494 |     194.14711 |       0.00000 |    4901.09375 |      38.50000 |    -120.00000 | 
    181.75659 |     107.79991 |     107.79991 |       0.00000 |      22.70994 |      14.70994 |       2.86034 |     159.06952 |     161.44635 |     173.79901 |     171.55693 |     183.05394 |     200.00433 |     200.00432 |      12.16153 |       1.08335 |      65.58202 |      52.45630 |      39.00209 |    -119.73611 |    4954.77344 |     198.06761 |       0.00000 |    4905.53320 |      38.50000 |    -120.00000 | 
    181.84351 |     107.88683 |     107.88683 |       0.00000 |      22.70997 |      14.70997 |       2.86036 |     159.28838 |     161.61211 |     173.98808 |     171.83971 |     183.30580 |     200.22191 |     200.22191 |      11.93641 |       1.08557 |      65.58886 |      52.46316 |      39.00212 |    -119.73603 |    4958.80615 |     201.69951 |       0.00000 |    4909.87402 |      38.50000 |    -120.00000 | 
    181.95718 |     108.00051 |     108.00051 |       0.00000 |      22.71000 |      14.71000 |       2.86039 |     159.56865 |     161.83650 |     174.24333 |     172.21375 |     183.62833 |     200.51566 |     200.51566 |      11.69485 |       1.08885 |      65.59828 |      52.47260 |      39.00216 |    -119.73592 |    4963.95557 |     206.42131 |       0.00000 |    4915.53516 |      38.50000 |    -120.00000 | 
    182.04572 |     108.08904 |     108.08904 |       0.00000 |      22.71002 |      14.71002 |       2.86042 |     159.78255 |     162.01698 |     174.44789 |     172.50671 |     183.87448 |     200.75105 |     200.75107 |      11.54375 |       1.09161 |      65.60597 |      52.48031 |      39.00219 |    -119.73585 |    4967.86816 |     209.94504 |       0.00000 |    4919.92725 |      38.50000 |    -120.00000 | 
    182.13356 |     108.17689 |     108.17689 |       0.00000 |      22.71005 |      14.71005 |       2.86044 |     159.99097 |     162.20064 |     174.65547 |     172.79773 |     184.11432 |     200.98994 |     200.98991 |      11.42139 |       1.09442 |      65.61382 |      52.48816 |      39.00221 |    -119.73576 |    4971.66748 |     213.34180 |       0.00000 |    4924.26074 |      38.50000 |    -120.00000 | 
    182.23027 |     108.27359 |     108.27359 |       0.00000 |      22.71008 |      14.71008 |       2.86047 |     160.21674 |     162.40724 |     174.88872 |     173.11761 |     184.37413 |     201.25836 |     201.25836 |      11.31397 |       1.09750 |      65.62264 |      52.49701 |      39.00224 |    -119.73567 |    4975.75830 |     217.03557 |       0.00000 |    4929.00537 |      38.50000 |    -120.00000 | 
    182.34637 |     108.38970 |     108.38970 |       0.00000 |      22.71011 |      14.71011 |       2.86050 |     160.48170 |     162.66087 |     175.17485 |     173.49998 |     184.67905 |     201.58762 |     201.58762 |      11.21532 |       1.10107 |      65.63351 |      52.50789 |      39.00229 |    -119.73557 |    4980.54883 |     221.35480 |       0.00000 |    4934.61768 |      38.50000 |    -120.00000 | 
    182.43675 |     108.48007 |     108.48007 |       0.00000 |      22.71013 |      14.71013 |       2.86053 |     160.68472 |     162.86259 |     175.40160 |     173.79582 |     184.91269 |     201.84857 |     201.84857 |      11.15642 |       1.10365 |      65.64206 |      52.51646 |      39.00231 |    -119.73548 |    4984.19092 |     224.63567 |       0.00000 |    4938.93945 |      38.50000 |    -120.00000 | 
    182.54834 |     108.59167 |     108.59167 |       0.00000 |      22.71017 |      14.71016 |       2.86056 |     160.93130 |     163.11546 |     175.68591 |     174.15851 |     185.19644 |     202.17575 |     202.17575 |      11.09893 |       1.10651 |      65.65275 |      52.52716 |      39.00235 |    -119.73537 |    4988.58984 |     228.64983 |       0.00000 |    4944.19141 |      38.50000 |    -120.00000 | 
